customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,customer_age,customer_birth_year,customer_year_month_name,customer_month_num,postcode,state,property_valuation,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,trans_month_name,trans_month_num,trans_week_num,AgeGroup
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,1.0,OHM Cycles,Standard,low,medium,71.16,56.93,38647.0,November,11.0,45,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,1.0,Norco Bicycles,Road,high,large,774.53,464.72,34527.0,July,7.0,29,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0,April,4.0,17,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,0.0,Solex,Standard,medium,medium,1163.89,589.27,37838.0,December,12.0,51,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,1.0,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,December,12.0,48,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,0.0,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0,January,1.0,3,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,0.0,Solex,Road,medium,medium,416.98,312.74,36498.0,May,5.0,20,40-49
1438,Female,27.0,Social Worker,Health,Mass Customer,Yes,14.0,48.0,1975.0,1975 November,11,2749.0,NSW,8.0,1.0,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0,December,12.0,49,40-49
1439,Male,97.0,GIS Technical Architect,Retail,Mass Customer,No,19.0,58.0,1965.0,1965 July,07,2154.0,NSW,10.0,1.0,Solex,Standard,medium,medium,441.49,84.99,34071.0,August,8.0,33,50-59
1439,Male,97.0,GIS Technical Architect,Retail,Mass Customer,No,19.0,58.0,1965.0,1965 July,07,2154.0,NSW,10.0,1.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,May,5.0,18,50-59
1439,Male,97.0,GIS Technical Architect,Retail,Mass Customer,No,19.0,58.0,1965.0,1965 July,07,2154.0,NSW,10.0,0.0,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,October,10.0,43,50-59
1440,Female,19.0,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,57.0,1965.0,1965 November,11,2749.0,NSW,9.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,33455.0,November,11.0,46,50-59
1440,Female,19.0,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,57.0,1965.0,1965 November,11,2749.0,NSW,9.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336.0,March,3.0,11,50-59
1440,Female,19.0,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,57.0,1965.0,1965 November,11,2749.0,NSW,9.0,0.0,Giant Bicycles,Standard,high,medium,1274.93,764.96,40670.0,April,4.0,14,50-59
1440,Female,19.0,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,57.0,1965.0,1965 November,11,2749.0,NSW,9.0,1.0,WeareA2B,Touring,medium,large,1362.99,57.74,34586.0,January,1.0,2,50-59
1440,Female,19.0,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,57.0,1965.0,1965 November,11,2749.0,NSW,9.0,0.0,WeareA2B,Standard,medium,medium,1231.15,161.6,40487.0,April,4.0,13,50-59
1440,Female,19.0,Human Resources Manager,Financial Services,High Net Worth,Yes,12.0,57.0,1965.0,1965 November,11,2749.0,NSW,9.0,0.0,Norco Bicycles,Standard,low,medium,363.01,290.41,34165.0,December,12.0,50,50-59
1444,Male,97.0,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,48.0,1975.0,1975 April,04,2323.0,NSW,5.0,0.0,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,November,11.0,47,40-49
1444,Male,97.0,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,48.0,1975.0,1975 April,04,2323.0,NSW,5.0,0.0,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,May,5.0,18,40-49
1444,Male,97.0,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,48.0,1975.0,1975 April,04,2323.0,NSW,5.0,1.0,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,May,5.0,19,40-49
1444,Male,97.0,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,48.0,1975.0,1975 April,04,2323.0,NSW,5.0,1.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,September,9.0,39,40-49
1444,Male,97.0,Payment Adjustment Coordinator,Health,Mass Customer,No,8.0,48.0,1975.0,1975 April,04,2323.0,NSW,5.0,1.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,September,9.0,39,40-49
1445,Female,57.0,Web Designer II,IT,Affluent Customer,No,18.0,50.0,1973.0,1973 March,03,2640.0,NSW,4.0,1.0,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,October,10.0,43,50-59
1445,Female,57.0,Web Designer II,IT,Affluent Customer,No,18.0,50.0,1973.0,1973 March,03,2640.0,NSW,4.0,1.0,Solex,Standard,medium,medium,1151.96,649.49,36498.0,October,10.0,43,50-59
1445,Female,57.0,Web Designer II,IT,Affluent Customer,No,18.0,50.0,1973.0,1973 March,03,2640.0,NSW,4.0,0.0,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,June,6.0,24,50-59
1445,Female,57.0,Web Designer II,IT,Affluent Customer,No,18.0,50.0,1973.0,1973 March,03,2640.0,NSW,4.0,1.0,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,October,10.0,40,50-59
1445,Female,57.0,Web Designer II,IT,Affluent Customer,No,18.0,50.0,1973.0,1973 March,03,2640.0,NSW,4.0,0.0,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,October,10.0,42,50-59
1445,Female,57.0,Web Designer II,IT,Affluent Customer,No,18.0,50.0,1973.0,1973 March,03,2640.0,NSW,4.0,1.0,Solex,Standard,high,large,1842.92,1105.75,34996.0,December,12.0,51,50-59
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,1.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,February,2.0,5,30-39
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,0.0,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,February,2.0,8,30-39
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,1.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,December,12.0,51,30-39
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,0.0,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,November,11.0,46,30-39
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,1.0,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,February,2.0,6,30-39
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,1.0,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,May,5.0,19,30-39
1446,Male,51.0,Engineer I,Manufacturing,Mass Customer,No,17.0,36.0,1987.0,1987 April,04,3690.0,VIC,2.0,1.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,April,4.0,13,30-39
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,1.0,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,April,4.0,15,20-29
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,0.0,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,September,9.0,38,20-29
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,0.0,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,February,2.0,7,20-29
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,1.0,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,June,6.0,22,20-29
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,1.0,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,March,3.0,9,20-29
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,0.0,Solex,Standard,high,large,1842.92,1105.75,34996.0,June,6.0,25,20-29
1447,Male,29.0,Civil Engineer,Manufacturing,Mass Customer,No,4.0,27.0,1996.0,1996 June,06,2630.0,NSW,1.0,1.0,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,April,4.0,17,20-29
1448,Male,40.0,VP Product Management,Property,Mass Customer,No,20.0,35.0,1988.0,1988 August,08,2260.0,NSW,8.0,1.0,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,May,5.0,18,30-39
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,1.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,November,11.0,46,50-59
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,1.0,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,May,5.0,19,50-59
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,1.0,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,August,8.0,35,50-59
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,1.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,January,1.0,3,50-59
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,0.0,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,October,10.0,42,50-59
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,1.0,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,June,6.0,23,50-59
1450,Female,23.0,Statistician I,Manufacturing,Affluent Customer,No,6.0,59.0,1964.0,1964 January,01,2579.0,NSW,2.0,1.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,February,2.0,5,50-59
1451,Female,32.0,Junior Executive,Argiculture,Mass Customer,Yes,16.0,46.0,1977.0,1977 February,02,2567.0,NSW,9.0,1.0,Solex,Standard,medium,medium,1483.2,99.59,34996.0,October,10.0,40,40-49
1451,Female,32.0,Junior Executive,Argiculture,Mass Customer,Yes,16.0,46.0,1977.0,1977 February,02,2567.0,NSW,9.0,1.0,Solex,Standard,medium,large,1071.23,380.74,42404.0,January,1.0,2,40-49
1451,Female,32.0,Junior Executive,Argiculture,Mass Customer,Yes,16.0,46.0,1977.0,1977 February,02,2567.0,NSW,9.0,1.0,WeareA2B,Standard,medium,medium,60.34,45.26,40670.0,March,3.0,10,40-49
1451,Female,32.0,Junior Executive,Argiculture,Mass Customer,Yes,16.0,46.0,1977.0,1977 February,02,2567.0,NSW,9.0,1.0,Solex,Standard,medium,medium,478.16,298.72,38647.0,July,7.0,27,40-49
1451,Female,32.0,Junior Executive,Argiculture,Mass Customer,Yes,16.0,46.0,1977.0,1977 February,02,2567.0,NSW,9.0,0.0,Solex,Standard,medium,medium,1945.43,333.18,33429.0,July,7.0,27,40-49
1451,Female,32.0,Junior Executive,Argiculture,Mass Customer,Yes,16.0,46.0,1977.0,1977 February,02,2567.0,NSW,9.0,1.0,Solex,Standard,medium,medium,478.16,298.72,33879.0,July,7.0,30,40-49
1452,Male,99.0,Safety Technician III,Retail,Mass Customer,No,20.0,67.0,1955.0,1955 December,12,2567.0,NSW,8.0,1.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,December,12.0,52,60-69
1452,Male,99.0,Safety Technician III,Retail,Mass Customer,No,20.0,67.0,1955.0,1955 December,12,2567.0,NSW,8.0,0.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,January,1.0,1,60-69
1452,Male,99.0,Safety Technician III,Retail,Mass Customer,No,20.0,67.0,1955.0,1955 December,12,2567.0,NSW,8.0,1.0,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,July,7.0,29,60-69
1452,Male,99.0,Safety Technician III,Retail,Mass Customer,No,20.0,67.0,1955.0,1955 December,12,2567.0,NSW,8.0,0.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,June,6.0,23,60-69
1452,Male,99.0,Safety Technician III,Retail,Mass Customer,No,20.0,67.0,1955.0,1955 December,12,2567.0,NSW,8.0,0.0,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,June,6.0,24,60-69
1453,Male,54.0,Computer Systems Analyst I,Health,High Net Worth,No,13.0,46.0,1977.0,1977 July,07,2567.0,NSW,8.0,1.0,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,March,3.0,9,40-49
1453,Male,54.0,Computer Systems Analyst I,Health,High Net Worth,No,13.0,46.0,1977.0,1977 July,07,2567.0,NSW,8.0,0.0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,December,12.0,52,40-49
1453,Male,54.0,Computer Systems Analyst I,Health,High Net Worth,No,13.0,46.0,1977.0,1977 July,07,2567.0,NSW,8.0,1.0,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,April,4.0,14,40-49
1453,Male,54.0,Computer Systems Analyst I,Health,High Net Worth,No,13.0,46.0,1977.0,1977 July,07,2567.0,NSW,8.0,1.0,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,December,12.0,52,40-49
1453,Male,54.0,Computer Systems Analyst I,Health,High Net Worth,No,13.0,46.0,1977.0,1977 July,07,2567.0,NSW,8.0,1.0,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,September,9.0,36,40-49
1454,Male,4.0,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0,44.0,1979.0,1979 April,04,2567.0,NSW,9.0,0.0,OHM Cycles,Road,medium,medium,1280.28,829.51,42295.0,June,6.0,23,40-49
1454,Male,4.0,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0,44.0,1979.0,1979 April,04,2567.0,NSW,9.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649.0,December,12.0,52,40-49
1454,Male,4.0,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0,44.0,1979.0,1979 April,04,2567.0,NSW,9.0,0.0,Solex,Standard,low,medium,945.04,507.58,40618.0,May,5.0,18,40-49
1454,Male,4.0,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3.0,44.0,1979.0,1979 April,04,2567.0,NSW,9.0,1.0,OHM Cycles,Standard,high,medium,227.88,136.73,42560.0,November,11.0,44,40-49
1455,Female,2.0,Software Engineer I,Property,Affluent Customer,No,8.0,31.0,1992.0,1992 July,07,2560.0,NSW,7.0,0.0,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,August,8.0,34,30-39
1455,Female,2.0,Software Engineer I,Property,Affluent Customer,No,8.0,31.0,1992.0,1992 July,07,2560.0,NSW,7.0,0.0,Solex,Road,medium,medium,416.98,312.74,35560.0,November,11.0,48,30-39
1455,Female,2.0,Software Engineer I,Property,Affluent Customer,No,8.0,31.0,1992.0,1992 July,07,2560.0,NSW,7.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,June,6.0,22,30-39
1455,Female,2.0,Software Engineer I,Property,Affluent Customer,No,8.0,31.0,1992.0,1992 July,07,2560.0,NSW,7.0,1.0,Solex,Standard,high,medium,748.17,448.9,33552.0,May,5.0,19,30-39
1456,Male,97.0,Health Coach II,Property,Mass Customer,Yes,6.0,58.0,1964.0,1964 December,12,2560.0,NSW,4.0,0.0,Giant Bicycles,Road,low,small,590.26,525.33,34996.0,December,12.0,51,50-59
1456,Male,97.0,Health Coach II,Property,Mass Customer,Yes,6.0,58.0,1964.0,1964 December,12,2560.0,NSW,4.0,0.0,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,May,5.0,20,50-59
1456,Male,97.0,Health Coach II,Property,Mass Customer,Yes,6.0,58.0,1964.0,1964 December,12,2560.0,NSW,4.0,1.0,OHM Cycles,Standard,medium,medium,795.34,101.58,39915.0,March,3.0,10,50-59
1456,Male,97.0,Health Coach II,Property,Mass Customer,Yes,6.0,58.0,1964.0,1964 December,12,2560.0,NSW,4.0,0.0,Solex,Standard,medium,medium,100.35,75.26,34556.0,February,2.0,7,50-59
1458,Male,40.0,Account Representative IV,Telecommunications,Affluent Customer,No,11.0,67.0,1956.0,1956 October,10,2560.0,NSW,6.0,0.0,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,February,2.0,8,60-69
1458,Male,40.0,Account Representative IV,Telecommunications,Affluent Customer,No,11.0,67.0,1956.0,1956 October,10,2560.0,NSW,6.0,1.0,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,June,6.0,24,60-69
1458,Male,40.0,Account Representative IV,Telecommunications,Affluent Customer,No,11.0,67.0,1956.0,1956 October,10,2560.0,NSW,6.0,0.0,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,June,6.0,22,60-69
1459,Male,89.0,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0,25.0,1998.0,1998 June,06,2570.0,NSW,8.0,1.0,Solex,Standard,medium,medium,1945.43,333.18,37499.0,April,4.0,14,20-29
1459,Male,89.0,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0,25.0,1998.0,1998 June,06,2570.0,NSW,8.0,0.0,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,September,9.0,38,20-29
1459,Male,89.0,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0,25.0,1998.0,1998 June,06,2570.0,NSW,8.0,0.0,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,September,9.0,38,20-29
1459,Male,89.0,Senior Sales Associate,Manufacturing,Mass Customer,No,4.0,25.0,1998.0,1998 June,06,2570.0,NSW,8.0,1.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,May,5.0,18,20-29
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,0.0,Giant Bicycles,Touring,medium,large,1873.97,863.95,37499.0,June,6.0,25,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,42226.0,June,6.0,23,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,42696.0,October,10.0,42,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,1.0,WeareA2B,Touring,medium,large,1890.39,260.14,40670.0,July,7.0,29,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,December,12.0,51,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,1.0,WeareA2B,Standard,medium,medium,1228.07,400.91,39526.0,September,9.0,35,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,1.0,Giant Bicycles,Standard,high,medium,1274.93,764.96,35160.0,February,2.0,6,50-59
1460,Male,92.0,Information Systems Manager,Financial Services,High Net Worth,Yes,13.0,50.0,1973.0,1973 July,07,2207.0,NSW,9.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145.0,May,5.0,20,50-59
1462,Male,16.0,VP Accounting,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 November,11,4503.0,QLD,6.0,1.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,October,10.0,41,20-29
1462,Male,16.0,VP Accounting,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 November,11,4503.0,QLD,6.0,0.0,Norco Bicycles,Standard,low,medium,363.01,290.41,41434.0,May,5.0,19,20-29
1462,Male,16.0,VP Accounting,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 November,11,4503.0,QLD,6.0,1.0,Giant Bicycles,Standard,medium,medium,642.7,211.37,38750.0,August,8.0,34,20-29
1462,Male,16.0,VP Accounting,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 November,11,4503.0,QLD,6.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0,July,7.0,30,20-29
1462,Male,16.0,VP Accounting,Financial Services,Mass Customer,Yes,1.0,28.0,1995.0,1995 November,11,4503.0,QLD,6.0,1.0,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,April,4.0,14,20-29
1463,Male,53.0,Chief Design Engineer,Property,High Net Worth,Yes,18.0,58.0,1965.0,1965 April,04,2557.0,NSW,9.0,0.0,OHM Cycles,Standard,high,medium,1458.17,874.9,36498.0,March,3.0,11,50-59
1463,Male,53.0,Chief Design Engineer,Property,High Net Worth,Yes,18.0,58.0,1965.0,1965 April,04,2557.0,NSW,9.0,1.0,Solex,Standard,medium,medium,575.27,431.45,39880.0,September,9.0,37,50-59
1463,Male,53.0,Chief Design Engineer,Property,High Net Worth,Yes,18.0,58.0,1965.0,1965 April,04,2557.0,NSW,9.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,August,8.0,33,50-59
1463,Male,53.0,Chief Design Engineer,Property,High Net Worth,Yes,18.0,58.0,1965.0,1965 April,04,2557.0,NSW,9.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,May,5.0,19,50-59
1463,Male,53.0,Chief Design Engineer,Property,High Net Worth,Yes,18.0,58.0,1965.0,1965 April,04,2557.0,NSW,9.0,0.0,WeareA2B,Standard,medium,medium,752.64,205.36,34079.0,September,9.0,36,50-59
1465,Female,53.0,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0,52.0,1971.0,1971 February,02,2536.0,NSW,5.0,0.0,Solex,Standard,low,medium,945.04,507.58,40672.0,May,5.0,22,50-59
1465,Female,53.0,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0,52.0,1971.0,1971 February,02,2536.0,NSW,5.0,1.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,May,5.0,18,50-59
1465,Female,53.0,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0,52.0,1971.0,1971 February,02,2536.0,NSW,5.0,1.0,OHM Cycles,Standard,medium,medium,183.86,137.9,42172.0,May,5.0,19,50-59
1465,Female,53.0,Mechanical Systems Engineer,Financial Services,Mass Customer,Yes,5.0,52.0,1971.0,1971 February,02,2536.0,NSW,5.0,1.0,Solex,Standard,medium,medium,575.27,431.45,35160.0,September,9.0,37,50-59
1466,Female,62.0,Cost Accountant,Financial Services,High Net Worth,Yes,2.0,25.0,1998.0,1998 January,01,2530.0,NSW,8.0,1.0,WeareA2B,Road,low,small,1172.78,1043.77,34556.0,November,11.0,48,20-29
1466,Female,62.0,Cost Accountant,Financial Services,High Net Worth,Yes,2.0,25.0,1998.0,1998 January,01,2530.0,NSW,8.0,0.0,WeareA2B,Standard,medium,small,1415.01,1259.36,33364.0,July,7.0,28,20-29
1466,Female,62.0,Cost Accountant,Financial Services,High Net Worth,Yes,2.0,25.0,1998.0,1998 January,01,2530.0,NSW,8.0,0.0,OHM Cycles,Standard,medium,medium,795.34,101.58,42295.0,March,3.0,12,20-29
1468,Female,37.0,Financial Advisor,Financial Services,Mass Customer,No,22.0,45.0,1978.0,1978 January,01,2519.0,NSW,9.0,0.0,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,September,9.0,37,40-49
1468,Female,37.0,Financial Advisor,Financial Services,Mass Customer,No,22.0,45.0,1978.0,1978 January,01,2519.0,NSW,9.0,0.0,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,July,7.0,30,40-49
